#{"t_start": 1764996021.9306874, "env_id": "None"}
r,l,t
53.04,12,34.040761
53.05,10,34.042759
53.05,10,34.045762
53.05,10,34.046753
53.05,10,34.046753
53.05,10,34.046753
53.05,10,34.046753
53.05,10,34.046753
53.05,10,34.062561
53.05,10,34.062561
53.05,10,34.062561
53.05,10,34.062561
53.05,10,34.062561
53.05,10,34.062561
53.05,10,34.078775
53.05,10,34.080889
53.05,10,34.080889
53.05,10,34.080889
53.045,11,34.080889
53.05,10,34.080889
53.05,10,34.094802
53.05,10,34.094802
53.05,10,34.094802
53.04,12,34.094802
53.05,10,34.094802
53.045,11,34.110983
53.045,11,34.110983
53.05,10,34.110983
53.05,10,34.110983
53.05,10,34.110983
53.05,10,34.110983
53.045,11,34.126966
53.05,10,34.126966
53.05,10,34.126966
53.05,10,34.126966
53.05,10,34.126966
53.05,10,34.143133
53.045,11,34.147553
53.05,10,34.149573
53.045,11,34.15256
53.04,12,34.156567
53.04,12,34.156567
53.045,11,34.156567
53.05,10,34.156567
53.05,10,34.260426
53.05,10,34.262426
53.05,10,34.265426
53.045,11,34.268432
53.05,10,34.271432
53.05,10,34.275432
53.05,10,34.278433
53.04,12,34.282174
53.05,10,34.285161
53.045,11,34.288171
53.05,10,34.291172
53.045,11,34.294172
53.05,10,34.297172
53.05,10,34.297172
53.05,10,34.297172
53.05,10,34.297172
53.05,10,34.297172
53.05,10,34.297172
53.05,10,34.312997
53.05,10,34.312997
53.05,10,34.312997
53.05,10,34.312997
53.05,10,34.312997
53.05,10,34.312997
53.05,10,34.328862
53.05,10,34.328862
53.05,10,34.328862
53.05,10,34.328862
53.05,10,34.328862
53.05,10,34.344659
53.05,10,34.344659
53.05,10,34.344659
53.05,10,34.344659
53.045,11,34.344659
53.05,10,34.344659
53.05,10,34.360515
53.05,10,34.360515
53.05,10,34.360515
53.05,10,34.360515
53.05,10,34.360515
53.05,10,34.376734
53.05,10,34.376734
53.05,10,34.381044
53.045,11,34.381044
53.045,11,34.381044
53.05,10,34.381044
53.045,11,34.392673
53.035,13,34.392673
53.05,10,34.392673
53.05,10,34.392673
53.045,11,34.392673
53.05,10,34.40865
53.045,11,34.40865
53.045,11,34.40865
53.05,10,34.40865
53.05,10,34.40865
53.05,10,34.424639
53.04,12,34.424639
53.04,12,34.424639
53.04,12,34.424639
53.035,13,34.424639
53.05,10,34.440864
53.05,10,34.440864
53.04,12,34.440864
53.05,10,34.440864
53.035,13,34.440864
53.05,10,34.458649
53.05,10,34.470827
53.04,12,34.47667
53.05,10,34.478676
53.05,10,34.481183
53.05,10,34.485195
53.035,13,34.488948
53.05,10,34.491468
53.05,10,34.491468
53.04,12,34.491468
53.045,11,34.491468
53.05,10,34.504694
53.05,10,34.5067
53.04,12,34.508703
53.05,10,34.508703
53.045,11,34.508703
53.045,11,34.508703
53.04,12,34.520814
53.05,10,34.520814
53.04,12,34.520814
53.05,10,34.520814
53.045,11,34.520814
53.05,10,34.536947
53.05,10,34.536947
53.05,10,34.536947
53.05,10,34.536947
53.05,10,34.536947
53.045,11,34.536947
53.05,10,34.553033
53.05,10,34.55886
53.045,11,34.560866
53.045,11,34.564878
53.05,10,34.652914
53.05,10,34.656668
53.04,12,34.660682
53.05,10,34.66269
53.05,10,34.666703
53.05,10,34.670717
53.05,10,34.673721
53.05,10,34.678712
53.05,10,34.681234
53.045,11,34.684263
53.045,11,34.687262
53.05,10,34.690543
53.05,10,34.69085
53.05,10,34.69085
53.05,10,34.69085
53.05,10,34.69085
53.04,12,34.69085
53.05,10,34.707939
53.05,10,34.71093
53.05,10,34.712929
53.05,10,34.715934
53.045,11,34.71893
53.05,10,34.721929
53.045,11,34.725784
53.05,10,34.728799
53.05,10,34.731894
53.05,10,34.734893
53.05,10,34.736896
53.045,11,34.740249
53.045,11,34.743402
53.05,10,34.746408
53.05,10,34.749403
53.05,10,34.752413
53.05,10,34.755404
53.05,10,34.756951
53.05,10,34.756951
53.05,10,34.756951
53.04,12,34.756951
53.05,10,34.756951
53.05,10,34.77224
53.04,12,34.776438
53.05,10,34.779438
53.05,10,34.781443
53.05,10,34.78479
53.05,10,34.787791
53.045,11,34.791775
53.05,10,34.793781
53.045,11,34.796794
53.05,10,34.799928
53.04,12,34.803934
53.04,12,34.806936
53.05,10,34.809941
53.045,11,34.812931
53.05,10,34.812931
53.05,10,34.812931
53.05,10,34.812931
53.05,10,34.812931
53.05,10,34.812931
53.05,10,34.828892
53.05,10,34.828892
53.045,11,34.828892
53.05,10,34.828892
53.05,10,34.828892
53.04,12,34.844678
53.05,10,34.849066
53.05,10,34.851072
53.05,10,34.855084
53.04,12,34.85709
53.05,10,34.860602
53.05,10,34.864418
53.05,10,34.866424
52.995,21,34.874715
53.05,10,34.877989
53.05,10,34.879972
53.05,10,34.88372
53.05,10,34.88672
53.05,10,34.888714
53.05,10,34.891724
53.05,10,34.894922
53.05,10,34.897937
53.05,10,34.90093
53.05,10,34.902932
53.04,12,34.905927
53.04,12,34.905927
53.05,10,34.905927
53.045,11,34.905927
53.05,10,34.905927
53.05,10,34.921779
53.05,10,34.921779
53.05,10,34.921779
53.05,10,34.921779
53.05,10,34.921779
53.05,10,34.921779
53.05,10,34.939551
53.05,10,34.941294
53.05,10,34.943034
53.04,12,34.943034
53.045,11,34.943034
53.045,11,35.043123
53.05,10,35.047136
53.05,10,35.050903
53.04,12,35.054915
53.035,13,35.058928
53.05,10,35.060934
53.04,12,35.064948
53.05,10,35.068962
53.04,12,35.070969
53.05,10,35.074982
53.05,10,35.078736
53.05,10,35.081749
53.05,10,35.083755
53.045,11,35.087769
53.045,11,35.091782
53.05,10,35.094794
53.045,11,35.0968
53.05,10,35.100813
53.05,10,35.10282
53.05,10,35.106833
53.05,10,35.108839
53.05,10,35.113816
53.05,10,35.116817
53.05,10,35.119816
53.05,10,35.122817
53.05,10,35.124817
53.05,10,35.124817
53.05,10,35.124817
53.05,10,35.124817
53.04,12,35.140834
53.05,10,35.140834
53.05,10,35.140834
53.05,10,35.140834
53.05,10,35.140834
52.995,21,35.158775
53.05,10,35.160777
53.05,10,35.162781
53.04,12,35.164523
53.05,10,35.164523
53.05,10,35.172504
53.05,10,35.172504
53.05,10,35.172504
53.05,10,35.172504
53.05,10,35.182074
53.05,10,35.182074
53.05,10,35.189282
53.05,10,35.192873
53.05,10,35.195851
53.05,10,35.19885
53.05,10,35.20085
53.05,10,35.204849
53.05,10,35.207863
53.05,10,35.207863
53.05,10,35.207863
53.05,10,35.207863
53.035,13,35.207863
53.05,10,35.207863
53.05,10,35.226552
53.05,10,35.228552
53.05,10,35.231552
53.05,10,35.234552
53.05,10,35.237552
53.05,10,35.240836
53.05,10,35.242839
53.05,10,35.246585
53.045,11,35.248325
53.05,10,35.251805
53.05,10,35.253545
53.05,10,35.257967
53.05,10,35.260967
53.05,10,35.263967
53.045,11,35.266967
53.05,10,35.269973
53.05,10,35.273694
53.045,11,35.276067
53.05,10,35.279069
53.05,10,35.282081
53.05,10,35.284639
53.04,12,35.28764
53.05,10,35.290076
53.05,10,35.293734
53.05,10,35.297746
53.05,10,35.299752
53.05,10,35.301759
53.05,10,35.305512
53.05,10,35.308751
53.05,10,35.311766
53.05,10,35.313969
53.04,12,35.317967
53.03,14,35.320979
53.05,10,35.323968
53.05,10,35.327063
53.05,10,35.329435
53.05,10,35.332441
53.05,10,35.335441
53.05,10,35.33743
53.05,10,35.340431
53.05,10,35.34343
53.05,10,35.432132
53.05,10,35.435131
53.05,10,35.438132
53.035,13,35.442132
53.05,10,35.446132
53.045,11,35.449132
53.05,10,35.453132
53.05,10,35.453132
53.045,11,35.453132
53.05,10,35.453132
53.05,10,35.453132
53.045,11,35.453132
53.05,10,35.46927
53.05,10,35.46927
53.05,10,35.46927
53.05,10,35.46927
53.05,10,35.46927
53.05,10,35.485057
53.05,10,35.48706
53.05,10,35.489064
53.05,10,35.489064
53.05,10,35.489064
53.04,12,35.489064
53.05,10,35.501032
53.05,10,35.501032
53.05,10,35.501032
53.05,10,35.501032
53.045,11,35.501032
53.05,10,35.51687
53.05,10,35.51687
53.05,10,35.520538
53.035,13,35.520538
53.05,10,35.520538
53.05,10,35.520538
53.05,10,35.532709
53.05,10,35.532709
53.05,10,35.532709
53.05,10,35.532709
53.05,10,35.532709
53.05,10,35.548922
53.05,10,35.552329
53.045,11,35.555331
53.045,11,35.558333
53.03,14,35.56233
53.05,10,35.56233
53.05,10,35.56233
53.05,10,35.56233
53.04,12,35.56233
53.05,10,35.56233
53.05,10,35.579485
53.05,10,35.582499
53.05,10,35.586511
53.045,11,35.588517
53.05,10,35.592529
53.05,10,35.594276
53.045,11,35.594276
53.05,10,35.594276
53.05,10,35.594276
53.035,13,35.594276
53.05,10,35.610349
53.05,10,35.610349
53.05,10,35.610349
53.05,10,35.610349
53.045,11,35.610349
53.05,10,35.610349
53.045,11,35.626434
53.05,10,35.626434
53.045,11,35.626434
53.05,10,35.626434
53.05,10,35.626434
53.05,10,35.626434
53.05,10,35.642679
53.05,10,35.642679
53.05,10,35.642679
53.05,10,35.642679
53.045,11,35.642679
53.05,10,35.659212
53.045,11,35.663332
53.045,11,35.666348
53.05,10,35.669453
53.05,10,35.671441
53.05,10,35.67245
53.05,10,35.67245
53.05,10,35.67245
53.05,10,35.682682
53.05,10,35.682682
53.045,11,35.689097
53.05,10,35.691333
53.05,10,35.695926
53.05,10,35.697932
53.05,10,35.701944
53.04,12,35.703952
53.05,10,35.708201
53.045,11,35.711188
53.05,10,35.714183
53.045,11,35.717189
53.05,10,35.720177
53.05,10,35.723186
53.04,12,35.812161
53.04,12,35.816161
53.04,12,35.820205
53.05,10,35.831678
53.05,10,35.834677
53.045,11,35.83768
53.05,10,35.840775
53.04,12,35.840775
53.05,10,35.840775
53.05,10,35.840775
53.05,10,35.840775
53.035,13,35.856763
53.05,10,35.856763
53.045,11,35.856763
53.04,12,35.856763
53.035,13,35.856763
53.05,10,35.872588
53.05,10,35.872588
53.05,10,35.872588
53.05,10,35.882856
53.05,10,35.882856
53.04,12,35.888429
53.04,12,35.888429
53.05,10,35.888429
53.05,10,35.888429
53.05,10,35.904288
53.045,11,35.908324
53.05,10,35.910329
53.04,12,35.914342
53.04,12,35.918354
53.05,10,35.920101
53.045,11,35.924113
53.05,10,35.926119
53.05,10,35.928125
53.05,10,35.932137
53.05,10,35.934143
53.05,10,35.937896
53.04,12,35.939903
53.045,11,35.943915
53.05,10,35.945921
53.04,12,35.949933
53.045,11,35.953743
53.05,10,35.95575
53.05,10,35.959762
53.05,10,35.961767
53.05,10,35.963773
53.04,12,35.967531
53.05,10,35.971781
53.05,10,35.973788
53.05,10,35.975794
53.05,10,35.979806
53.05,10,35.982818
53.05,10,35.988401
53.045,11,35.992399
53.05,10,35.995398
53.05,10,35.998392
53.05,10,36.000774
53.05,10,36.000774
53.04,12,36.000774
53.05,10,36.000774
53.05,10,36.000774
53.04,12,36.016563
53.05,10,36.019101
53.05,10,36.023113
53.05,10,36.025119
53.05,10,36.027125
53.05,10,36.031137
53.05,10,36.034649
53.05,10,36.036655
53.05,10,36.038661
53.05,10,36.042673
53.05,10,36.044679
53.05,10,36.046685
53.05,10,36.050438
53.05,10,36.052444
53.04,12,36.056457
53.045,11,36.058465
53.05,10,36.062477
53.05,10,36.064224
53.045,11,36.068237
53.045,11,36.070243
53.04,12,36.074255
53.05,10,36.076262
53.05,10,36.080015
53.04,12,36.083811
53.05,10,36.086811
53.05,10,36.089811
53.05,10,36.092811
53.05,10,36.094811
53.05,10,36.097811
53.05,10,36.100811
53.05,10,36.103811
53.05,10,36.106811
53.045,11,36.109812
53.05,10,36.109812
53.05,10,36.109812
53.05,10,36.109812
53.05,10,36.109812
53.05,10,36.211855
53.05,10,36.214854
53.05,10,36.217855
53.05,10,36.221854
53.045,11,36.22479
53.045,11,36.228785
53.045,11,36.231785
53.05,10,36.235785
53.045,11,36.238785
53.05,10,36.240787
53.05,10,36.240787
53.025,15,36.240787
53.05,10,36.240787
53.05,10,36.240787
53.05,10,36.258809
53.05,10,36.258809
53.05,10,36.258809
53.05,10,36.272657
53.05,10,36.276712
53.05,10,36.278725
53.04,12,36.282737
53.025,15,36.286749
53.05,10,36.288497
53.05,10,36.29251
53.04,12,36.294516
53.045,11,36.298528
53.05,10,36.300534
53.035,13,36.306629
53.05,10,36.309754
53.045,11,36.312742
53.05,10,36.315742
53.04,12,36.318744
53.05,10,36.321631
53.05,10,36.32463
53.05,10,36.327631
53.05,10,36.330631
53.05,10,36.33363
53.05,10,36.33563
53.05,10,36.338631
53.05,10,36.340335
53.05,10,36.340335
53.05,10,36.340335
53.05,10,36.340335
53.045,11,36.340335
53.05,10,36.355741
53.05,10,36.355741
53.05,10,36.355741
53.05,10,36.355741
53.03,14,36.355741
53.045,11,36.37197
53.05,10,36.375985
53.035,13,36.377991
53.05,10,36.382004
53.045,11,36.385016
53.05,10,36.388027
53.05,10,36.390033
53.04,12,36.394046
53.04,12,36.396051
53.04,12,36.400064
53.05,10,36.402069
53.05,10,36.405823
53.05,10,36.407829
53.05,10,36.411841
53.05,10,36.413846
53.05,10,36.415853
53.05,10,36.419606
53.04,12,36.423618
53.04,12,36.425624
53.05,10,36.429637
53.04,12,36.431643
53.05,10,36.4354
53.05,10,36.437407
53.05,10,36.441419
53.03,14,36.445431
53.05,10,36.447437
53.05,10,36.45119
53.05,10,36.453196
53.045,11,36.457209
53.035,13,36.461221
53.045,11,36.463227
53.05,10,36.46698
53.04,12,36.46698
53.04,12,36.46698
53.05,10,36.46698
53.05,10,36.483424
53.05,10,36.48543
53.05,10,36.489442
53.03,14,36.493454
53.05,10,36.495461
53.05,10,36.498972
53.05,10,36.500978
53.05,10,36.504991
53.035,13,36.506998
53.05,10,36.51101
53.05,10,36.513016
53.05,10,36.518345
53.05,10,36.604316
53.05,10,36.608329
53.045,11,36.610336
53.05,10,36.614349
53.04,12,36.618363
53.05,10,36.62037
53.045,11,36.624383
53.05,10,36.628553
53.045,11,36.631551
53.045,11,36.6346
53.05,10,36.637671
53.045,11,36.640666
53.05,10,36.643905
53.05,10,36.646893
53.045,11,36.649891
53.05,10,36.651799
53.045,11,36.6558
53.05,10,36.6558
53.045,11,36.6558
53.05,10,36.6558
53.04,12,36.6558
53.05,10,36.6558
53.045,11,36.671642
53.04,12,36.671642
53.05,10,36.671642
53.05,10,36.671642
53.045,11,36.683843
53.04,12,36.688519
53.035,13,36.693351
53.035,13,36.697366
53.05,10,36.699372
53.045,11,36.703384
53.05,10,36.70705
53.045,11,36.710056
53.05,10,36.713056
53.045,11,36.716056
53.05,10,36.719056
53.045,11,36.722056
53.05,10,36.725789
53.045,11,36.728568
53.05,10,36.73184
53.01,18,36.736592
53.045,11,36.740599
53.05,10,36.740599
53.045,11,36.740599
53.05,10,36.740599
53.05,10,36.740599
53.05,10,36.740599
53.04,12,36.756556
53.045,11,36.756556
53.05,10,36.756556
53.05,10,36.756556
53.05,10,36.756556
53.045,11,36.772345
53.045,11,36.772345
53.05,10,36.772345
53.05,10,36.772345
53.05,10,36.784094
53.045,11,36.784094
53.045,11,36.788187
53.05,10,36.788187
53.04,12,36.788187
53.025,15,36.788187
53.02,16,36.80425
53.05,10,36.80425
53.05,10,36.80425
53.05,10,36.80425
53.05,10,36.80425
53.035,13,36.80425
53.04,12,36.822646
53.035,13,36.82665
53.045,11,36.829653
53.05,10,36.832656
53.05,10,36.835629
53.045,11,36.83954
53.05,10,36.84254
53.05,10,36.845539
53.04,12,36.848539
53.05,10,36.85154
53.05,10,36.85454
53.05,10,36.857539
53.05,10,36.860539
53.05,10,36.862539
53.05,10,36.865539
53.045,11,36.869609
53.05,10,36.872661
53.045,11,36.873554
53.045,11,36.873554
53.05,10,36.873554
53.05,10,36.873554
53.05,10,36.884371
53.05,10,36.889536
53.05,10,36.889536
53.05,10,36.889536
53.045,11,36.984553
53.05,10,36.989196
53.045,11,36.99321
53.05,10,36.995217
53.05,10,36.999231
53.05,10,37.003246
53.05,10,37.005253
53.045,11,37.009267
53.04,12,37.01328
53.045,11,37.016952
53.045,11,37.020965
53.04,12,37.022973
53.045,11,37.026986
53.045,11,37.030742
53.05,10,37.034756
53.05,10,37.036763
53.05,10,37.040776
53.04,12,37.042783
53.05,10,37.046538
53.04,12,37.046538
53.045,11,37.046538
53.05,10,37.046538
53.045,11,37.046538
53.05,10,37.062541
53.05,10,37.062541
53.05,10,37.062541
53.05,10,37.062541
53.025,15,37.062541
53.035,13,37.078454
53.05,10,37.078454
53.045,11,37.078454
53.045,11,37.084806
53.045,11,37.084806
53.05,10,37.084806
53.05,10,37.094408
53.045,11,37.094408
53.05,10,37.094408
53.05,10,37.094408
53.05,10,37.094408
53.05,10,37.094408
53.045,11,37.110354
53.045,11,37.110354
53.05,10,37.110354
53.03,14,37.110354
53.05,10,37.110354
53.04,12,37.12621
53.05,10,37.12621
53.03,14,37.12621
53.05,10,37.12621
53.05,10,37.12621
53.05,10,37.142011
53.045,11,37.142011
53.04,12,37.142011
53.045,11,37.142011
53.05,10,37.142011
53.03,14,37.161478
53.05,10,37.164477
53.045,11,37.167477
53.05,10,37.170482
53.05,10,37.173769
53.05,10,37.17577
53.05,10,37.178771
53.05,10,37.18177
53.05,10,37.183765
53.05,10,37.186491
53.05,10,37.187495
53.05,10,37.187495
53.05,10,37.187495
53.05,10,37.187495
53.05,10,37.187495
53.05,10,37.203442
53.04,12,37.207113
53.05,10,37.207113
53.03,14,37.213857
53.04,12,37.217869
53.05,10,37.219875
53.05,10,37.223438
53.05,10,37.226444
53.04,12,37.230444
53.045,11,37.233444
53.05,10,37.235444
53.04,12,37.239572
53.05,10,37.242891
53.05,10,37.244869
53.045,11,37.247873
53.04,12,37.251871
53.05,10,37.254765
53.03,14,37.257871
53.05,10,37.257871
53.05,10,37.257871
53.05,10,37.257871
53.05,10,37.257871
53.05,10,37.257871
53.045,11,37.273908
53.045,11,37.273908
53.04,12,37.273908
53.04,12,37.3613
53.05,10,37.3613
53.05,10,37.375534
53.05,10,37.379533
53.05,10,37.382533
53.025,15,37.388197
53.05,10,37.391196
53.05,10,37.394185
53.045,11,37.397191
53.05,10,37.400192
53.04,12,37.404188
53.05,10,37.407206
53.05,10,37.407206
53.045,11,37.407206
53.045,11,37.407206
53.05,10,37.407206
53.05,10,37.423215
53.05,10,37.423215
53.04,12,37.423215
53.05,10,37.423215
53.05,10,37.423215
53.05,10,37.439435
53.045,11,37.439435
53.05,10,37.439435
53.05,10,37.439435
53.05,10,37.439435
53.045,11,37.455384
53.045,11,37.455384
53.045,11,37.455384
53.05,10,37.455384
53.045,11,37.455384
53.05,10,37.471313
53.045,11,37.471313
53.045,11,37.471313
53.045,11,37.471313
53.045,11,37.48551
53.05,10,37.487365
53.05,10,37.487365
53.045,11,37.487365
53.05,10,37.487365
53.035,13,37.487365
53.05,10,37.50315
53.035,13,37.504025
53.035,13,37.504025
53.05,10,37.504025
53.04,12,37.504025
53.035,13,37.519386
53.045,11,37.519386
53.05,10,37.519386
53.05,10,37.519386
53.045,11,37.519386
53.035,13,37.535543
53.05,10,37.535543
53.05,10,37.535543
53.045,11,37.535543
53.05,10,37.535543
53.05,10,37.535543
53.035,13,37.551471
53.035,13,37.551471
53.045,11,37.551471
53.045,11,37.551471
53.045,11,37.567368
53.035,13,37.567368
53.05,10,37.567368
53.045,11,37.567368
53.045,11,37.567368
53.05,10,37.567368
53.05,10,37.58561
53.04,12,37.58561
53.045,11,37.58561
53.05,10,37.58561
53.045,11,37.58561
53.05,10,37.600289
53.035,13,37.604411
53.05,10,37.607398
53.045,11,37.61041
53.04,12,37.61041
53.045,11,37.61041
53.045,11,37.61041
53.05,10,37.61041
53.05,10,37.61041
53.04,12,37.626364
53.05,10,37.626364
53.05,10,37.626364
53.05,10,37.626364
53.05,10,37.626364
53.045,11,37.642492
53.05,10,37.642492
53.03,14,37.650232
53.04,12,37.650232
53.05,10,37.650232
53.03,14,37.658387
53.05,10,37.658387
53.05,10,37.658387
53.05,10,37.752189
53.045,11,37.75619
53.045,11,37.75719
53.05,10,37.762775
53.05,10,37.764783
53.05,10,37.768796
53.04,12,37.772812
53.05,10,37.776827
53.05,10,37.778835
53.05,10,37.782849
53.05,10,37.785862
53.045,11,37.788875
53.05,10,37.793068
53.05,10,37.795075
52.945,31,37.806212
53.05,10,37.809201
53.05,10,37.811201
53.05,10,37.814404
53.05,10,37.817405
53.05,10,37.819404
53.05,10,37.822405
53.05,10,37.825404
53.05,10,37.828405
53.045,11,37.828405
53.05,10,37.828405
53.045,11,37.828405
53.05,10,37.828405
53.05,10,37.828405
53.05,10,37.844206
53.05,10,37.844206
53.05,10,37.844206
53.05,10,37.844206
53.05,10,37.844206
53.05,10,37.844206
53.04,12,37.859922
53.04,12,37.859922
53.04,12,37.859922
53.05,10,37.859922
53.05,10,37.859922
53.045,11,37.875901
53.05,10,37.881844
53.015,17,37.885857
53.05,10,37.887863
53.05,10,37.892467
53.05,10,37.892467
53.04,12,37.898975
53.05,10,37.900981
53.05,10,37.904993
53.04,12,37.908798
53.05,10,37.911792
53.05,10,37.914792
53.045,11,37.917792
53.05,10,37.920792
53.05,10,37.923458
53.045,11,37.92669
53.05,10,37.929675
53.045,11,37.932689
53.045,11,37.93569
53.045,11,37.938691
53.05,10,37.940691
53.05,10,37.940691
53.05,10,37.940691
53.05,10,37.940691
53.05,10,37.940691
53.03,14,37.956518
53.045,11,37.956518
53.045,11,37.956518
53.04,12,37.956518
53.05,10,37.956518
53.05,10,37.956518
53.05,10,37.972437
53.05,10,37.972437
53.045,11,37.972437
53.05,10,37.972437
53.05,10,37.985936
53.05,10,37.988598
53.05,10,37.988598
53.05,10,37.988598
53.05,10,37.988598
53.045,11,37.988598
53.05,10,37.988598
53.05,10,38.004763
53.045,11,38.004763
53.05,10,38.004763
53.05,10,38.004763
53.05,10,38.004763
53.05,10,38.020898
53.05,10,38.020898
53.045,11,38.020898
53.05,10,38.020898
53.05,10,38.020898
53.05,10,38.020898
53.03,14,38.039392
53.05,10,38.042386
53.045,11,38.045383
53.05,10,38.148431
53.045,11,38.151431
53.05,10,38.154431
53.05,10,38.156431
53.05,10,38.156431
53.05,10,38.156431
53.04,12,38.156431
53.045,11,38.156431
53.05,10,38.172219
53.05,10,38.172219
53.035,13,38.172219
53.05,10,38.172219
53.05,10,38.172219
53.045,11,38.188821
53.05,10,38.191479
53.05,10,38.191479
53.05,10,38.197974
52.99,22,38.203779
53.04,12,38.209017
53.05,10,38.212021
53.05,10,38.214011
53.045,11,38.217024
53.05,10,38.220011
53.045,11,38.223733
53.04,12,38.227964
53.05,10,38.230964
53.05,10,38.232964
53.045,11,38.235963
53.05,10,38.24003
53.05,10,38.241039
53.05,10,38.241039
53.05,10,38.241039
53.05,10,38.241039
53.05,10,38.241039
53.05,10,38.25693
53.05,10,38.25693
53.045,11,38.25693
53.05,10,38.25693
53.05,10,38.25693
53.05,10,38.25693
53.05,10,38.273033
53.05,10,38.273033
53.05,10,38.273033
53.05,10,38.273033
53.05,10,38.273033
53.045,11,38.286328
53.05,10,38.288991
53.05,10,38.288991
53.05,10,38.288991
53.045,11,38.288991
53.05,10,38.288991
53.045,11,38.305194
53.045,11,38.308478
53.05,10,38.308478
53.05,10,38.308478
53.05,10,38.308478
53.05,10,38.308478
53.05,10,38.321162
53.05,10,38.321162
53.045,11,38.321162
53.05,10,38.321162
53.04,12,38.321162
53.045,11,38.338703
53.045,11,38.341703
53.045,11,38.345064
53.045,11,38.348072
53.05,10,38.35108
53.05,10,38.354063
53.05,10,38.357056
53.05,10,38.359069
53.05,10,38.359069
53.05,10,38.359069
53.05,10,38.359069
53.04,12,38.359069
53.05,10,38.375015
53.05,10,38.375015
53.05,10,38.375015
53.05,10,38.375015
53.045,11,38.386447
53.04,12,38.386447
53.05,10,38.390654
53.045,11,38.390654
53.05,10,38.390654
53.045,11,38.390654
53.05,10,38.390654
